property_type,society,sector,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,agePossession,built_up_area,study room,servant room,store room,pooja room,others,furnishing_type
flat,ansal heights,sector 92,0.6,4546.0,2.0,2.0,3,11  ,under construction,1195.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,malibu towne,malibu town,2.4,10000.0,3.0,3.0,No,0,moderately old,2667.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,aipl zen residences,sector 70a,1.25,9904.0,2.0,2.0,3,19  ,undefined,1402.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m heights,sector 65,2.15,15003.0,2.0,2.0,3,28  ,undefined,1433.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,hcbs sports ville,sohna,0.29,3970.0,2.0,2.0,1,4  ,undefined,743.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,hcbs sports ville,sohna,0.38,5067.0,2.0,2.0,2,9  ,undefined,750.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,jmd empire,golf course road,1.5,12500.0,2.0,2.0,3,7  ,undefined,1200.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,housing apna enclave,sector 4,0.39,4105.0,2.0,2.0,1,-1,undefined,950.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,assotech blith,sector 99,1.6,6667.0,3.0,4.0,No,15  ,undefined,2400.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,pareena mi casa,sector 68,1.7,8504.0,4.0,4.0,3,2  ,new Property,1809.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,suncity heights,sector 54,3.25,14118.0,3.0,3.0,3,0,old property,2558.0,0.0,0.0,0.0,1.0,0.0,0.0
flat,lotus homz,sector 111,0.6,8450.0,2.0,2.0,3,9  ,new Property,789.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ramson kshitij sec-95 gurugram,sector 95,0.27,2700.0,2.0,2.0,No,1  ,undefined,758.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,maruti vihar colony,chakkarpur,0.95,8886.0,2.0,1.0,1,1  ,old property,1188.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m heights,sector 65,2.65,18492.0,2.0,2.0,3,4  ,new Property,1433.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,supertech basera,sector 79,0.36,7643.0,2.0,2.0,1,4  ,new Property,546.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global the millennia,sector 37d,0.55,9166.0,2.0,2.0,3,3  ,new Property,543.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m soulitude,sector 89,1.32,16923.0,3.0,3.0,3,1  ,under construction,867.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,raheja vanya,sector 99a,0.59,3975.0,2.0,2.0,3,1  ,under construction,1133.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,"ganpati apartment  2, laxman vihar phase 1",laxman vihar,0.45,4705.0,2.0,2.0,1,0,relativelt new,944.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ramprastha the atrium,sector 37d,0.9,6225.0,3.0,3.0,2,13  ,relativelt new,1185.0,0.0,0.0,0.0,0.0,0.0,1.0
flat,m3m golfestate,sector 79,1.4,10000.0,2.0,2.0,2,4  ,undefined,1556.0,1.0,1.0,1.0,0.0,0.0,1.0
flat,eldeco accolade,sohna,0.95,6542.0,2.0,2.0,3,6  ,new Property,1129.0,1.0,0.0,0.0,0.0,0.0,0.0
flat,m3m heights,sector 65,3.0,18000.0,3.0,3.0,3,20  ,under construction,1667.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m heights,sector 65,3.67,17990.0,3.0,3.0,2,27  ,under construction,2040.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,vatika sovereign next,sector 82a,3.85,7500.0,5.0,6.0,3,6  ,new Property,5711.0,0.0,1.0,0.0,1.0,0.0,2.0
flat,m3m heights,sector 65,3.29,17997.0,3.0,3.0,3,33  ,new Property,1828.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m heights,sector 65,2.33,18477.0,2.0,2.0,3,35  ,under construction,1141.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,m3m heights,sector 65,2.79,14168.0,3.0,3.0,3,26  ,new Property,1969.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,south city 1 floors,sector 41,3.4,11724.0,4.0,4.0,3,0,undefined,2900.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,allure homes,sector 12,0.72,7272.0,2.0,2.0,1,2  ,relativelt new,1100.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,zara aavaas,sector 104,0.4,7036.0,2.0,2.0,1,4  ,relativelt new,514.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sidhartha ncr one phase,sector 95,0.56,4105.0,2.0,2.0,2,10  ,relativelt new,1234.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,chd avenue,sector 71,1.1,6790.0,3.0,3.0,3,11  ,relativelt new,1466.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,ramprastha the edge towers,sector 37d,0.71,5420.0,2.0,2.0,3,10  ,new Property,1100.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,supertech araville,sector 79,0.78,6024.0,2.0,2.0,3,0,new Property,1172.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,imperia aashiyara,sector 37c,0.4,5882.0,2.0,2.0,3,3  ,under construction,756.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,la vida by tata housing,sector 113,1.85,11716.0,3.0,2.0,2,7  ,new Property,1429.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,shapoorji pallonji joyville gurugram,sector 102,1.1,12181.0,2.0,2.0,1,8  ,under construction,817.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,smart world orchard,sector 61,1.41,12250.0,2.0,2.0,2,2  ,under construction,1150.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,supertech araville,sector 79,1.45,7455.0,3.0,3.0,3,3  ,relativelt new,2161.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,smart world orchard,sector 61,2.2,13500.0,3.0,3.0,2,1  ,under construction,1778.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,unitech the residences,sector 33,1.1,9909.0,2.0,2.0,3,9  ,moderately old,1100.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,emaar imperial gardens,sector 102,2.05,9876.0,3.0,4.0,3,14  ,relativelt new,2250.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,sare homes,sector 92,0.6,5000.0,3.0,2.0,3,4  ,moderately old,1333.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,greenopolis,sector 89,0.8,4820.0,2.0,3.0,3,8  ,under construction,1502.0,1.0,0.0,0.0,0.0,1.0,2.0
flat,pivotal devaan,sector 84,0.41,7032.0,2.0,2.0,2,10  ,new Property,565.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,today callidora,sector 73,0.9,5548.0,3.0,3.0,3,3  ,under construction,1622.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,"m m residency, krishna colony, gurgaon",krishna colony,0.54,5888.0,2.0,2.0,1,3  ,relativelt new,1000.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global park 4,sector 36 sohna,0.82,7585.0,3.0,2.0,2,2  ,new Property,850.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,chd avenue,sector 71,1.0,6734.0,3.0,3.0,3,3  ,relativelt new,1344.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,park royal apartment,sector 56,1.85,9024.0,3.0,4.0,3,7  ,old property,2278.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,vatika boulevard residences and heights,sector 83,1.42,8000.0,3.0,3.0,2,2  ,relativelt new,1972.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,signature global the millennia,sector 37d,0.55,9166.0,2.0,2.0,3,3  ,new Property,610.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m heights,sector 65,2.29,15980.0,2.0,2.0,3,8  ,under construction,1592.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,shapoorji pallonji joyville gurugram,sector 102,0.97,10601.0,2.0,2.0,2,12  ,new Property,747.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,tulip monsella,sector 53,8.25,28004.0,3.0,4.0,3,8  ,under construction,2661.0,0.0,1.0,0.0,0.0,0.0,1.0
flat,shyamkunj ashok vihar pahse 2,ashok vihar phase 2,0.3,4444.0,2.0,2.0,1,1  ,relativelt new,750.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,godrej nature plus,sector-33 sohna,1.65,14335.0,2.0,2.0,3,1  ,under construction,1279.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m heights,sector 65,1.99,15793.0,2.0,2.0,2,26  ,under construction,1140.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m the marina,sector 68,1.0,12500.0,2.0,2.0,3,21  ,relativelt new,889.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,emaar digihomes,sector 62,4.25,26562.0,3.0,3.0,3,8  ,under construction,1600.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,umang monsoon breeze,sector 78,1.25,5000.0,4.0,4.0,3,2  ,relativelt new,2300.0,0.0,1.0,0.0,1.0,1.0,2.0
flat,mapsko paradise,sector 83,0.95,6300.0,3.0,3.0,3,1  ,moderately old,1489.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,cancon enclave,sector 4,1.05,7777.0,3.0,2.0,2,2  ,new Property,1500.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,tata primanti,sector 72,4.1,14100.0,4.0,5.0,3,39  ,new Property,2629.0,0.0,1.0,0.0,0.0,1.0,2.0
flat,mrg world ultimus,sector 90,0.5,6983.0,2.0,2.0,2,1  ,under construction,796.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sonata group housing gh 24,sector 1 imt manesar,1.65,5892.0,4.0,3.0,3,8  ,new Property,3111.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,bptp pedestal,sector 70a,1.6,10158.0,3.0,3.0,3,2  ,new Property,1750.0,0.0,1.0,0.0,0.0,1.0,2.0
flat,smart world orchard,sector 61,2.1,13750.0,3.0,2.0,3,3  ,under construction,1534.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,hsiidc sidco aravali,sector 1 imt manesar,0.9,3648.0,4.0,4.0,3,7  ,moderately old,2233.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,godrej aria,sector 79,1.1,7772.0,2.0,2.0,3,4  ,new Property,1223.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,assotech blith,sector 99,0.92,6739.0,2.0,2.0,3,22  ,under construction,1235.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sare crescent parc,sector 92,0.7,5556.0,3.0,3.0,2,14  ,under construction,140.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,unitech vistas,sector 70,0.99,6325.0,3.0,4.0,2,11  ,under construction,1416.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,supertech araville,sector 79,0.71,6061.0,2.0,2.0,3,17  ,new Property,1280.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,ansal housing highland park,sector 103,0.88,6429.0,2.0,2.0,3,3  ,new Property,1232.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,tulip white,sector 69,0.91,6862.0,3.0,2.0,2,12  ,moderately old,1473.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,mapsko casa bella,sector 82,1.25,6377.0,3.0,4.0,3,8  ,under construction,1774.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,unitech uniworld gardens,sector 47,1.05,10531.0,2.0,2.0,2,3  ,relativelt new,1108.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,ild grand,sector 37c,0.66,5038.0,2.0,2.0,3,14  ,undefined,1310.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m capital,sector 113,1.83,13969.0,2.0,2.0,No,7  ,undefined,1310.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,unitech vistas,sector 70,0.53,4800.0,2.0,2.0,2,9  ,under construction,991.0,0.0,0.0,0.0,0.0,1.0,2.0
flat,ramprastha the edge towers,sector 37d,0.8,5797.0,2.0,2.0,3,2  ,relativelt new,1300.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,smart world gems,sector 89,1.71,12000.0,3.0,2.0,No,3  ,undefined,1423.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sapphire eighty three,sector 83,0.65,9286.0,1.0,1.0,No,6  ,undefined,700.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,pareena coban residences,sector 99a,1.3,6510.0,3.0,3.0,No,16  ,undefined,1997.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sare crescent parc,sector 92,0.82,5384.0,3.0,3.0,3,12  ,undefined,1523.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,dlf the grove,sector 54,5.7,41245.0,3.0,3.0,3,1  ,undefined,1382.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,baani city center,sector 63,0.88,10945.0,1.0,1.0,2,4  ,undefined,804.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,indiabulls enigma,sector 110,4.0,9851.0,4.0,4.0,3,17  ,new Property,3350.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ss the leaf,sector 85,1.93,8075.0,3.0,4.0,3,7  ,relativelt new,2400.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,smart world one dxp,sector 113,3.45,13269.0,4.0,4.0,3,11  ,under construction,2353.0,1.0,1.0,0.0,0.0,0.0,0.0
flat,sukhshanti apartment,sector 56,1.7,7727.0,3.0,3.0,3,4  ,moderately old,2200.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,m3m golfestate,sector 65,6.15,15998.0,3.0,5.0,3,1  ,relativelt new,4271.0,0.0,1.0,0.0,0.0,0.0,1.0
flat,bestech park view residency,palam vihar,1.4,7865.0,3.0,3.0,3,6  ,old property,1611.0,0.0,0.0,0.0,0.0,0.0,1.0
flat,ss almeria,sector 84,1.48,7400.0,3.0,3.0,2,1  ,new Property,1624.0,0.0,1.0,1.0,0.0,0.0,0.0
flat,jmd gardens,sector 33,3.25,7510.0,4.0,4.0,3,17  ,old property,4809.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,cghs agrim apartment,kanahi,1.49,8514.0,3.0,2.0,3,1  ,old property,1944.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,global hill view,sector-11 sohna,0.3,4599.0,2.0,2.0,2,16  ,relativelt new,846.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,ireo victory valley,sector 67,3.49,13000.0,3.0,3.0,3,19  ,relativelt new,2724.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,emaar digihomes,sector 62,2.15,14257.0,2.0,2.0,3,31  ,under construction,1676.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,godrej nature plus,sector-33 sohna,1.4,9333.0,2.0,2.0,3,14  ,under construction,1448.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,dlf carlton estate,dlf phase 5,2.0,14214.0,3.0,3.0,2,5  ,moderately old,1273.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,smart world orchard,sector 61,2.3,14110.0,3.0,3.0,2,2  ,under construction,1475.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,signature global park,sohna,0.54,7248.0,2.0,1.0,3,1  ,new Property,828.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,railway officers rpf society,sector 9a,1.25,6921.0,4.0,3.0,3,1  ,old property,2007.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,godrej air,sector 85,1.05,10603.0,2.0,2.0,1,15  ,under construction,97.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,emaar mgf palm hills,sector 77,1.25,8620.0,3.0,4.0,3,1  ,relativelt new,1611.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,maruti vihar,sector 28,1.0,9090.0,1.0,1.0,1,1  ,old property,995.0,1.0,0.0,0.0,1.0,0.0,0.0
flat,vasant appartments,sector 14,1.7,7391.0,5.0,5.0,2,2  ,old property,2556.0,1.0,0.0,1.0,1.0,0.0,1.0
flat,ansal heights 86,sector 86,1.3,4666.0,4.0,6.0,2,11  ,new Property,2521.0,0.0,1.0,0.0,0.0,1.0,2.0
flat,shapoorji pallonji joyville gurugram,sector 102,2.12,16960.0,3.0,3.0,3,9  ,relativelt new,1852.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,puri the aravallis,sector 61,3.9,33220.0,3.0,4.0,3,33  ,under construction,1174.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,the close north,nirvana country,3.0,11516.0,3.0,3.0,3,14  ,old property,2357.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,smart world orchard,sector 61,2.2,14202.0,3.0,3.0,2,4  ,new Property,1721.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,emaar gurgaon greens,sector 102,1.35,8181.0,3.0,3.0,3,5  ,relativelt new,1315.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,godrej nature plus,sector-33 sohna,1.67,10500.0,3.0,2.0,2,18  ,under construction,1857.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,landmark the residency,sector 103,0.9,6666.0,2.0,2.0,2,1  ,relativelt new,1222.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m capital,sector 113,2.37,11500.0,4.0,4.0,3,20  ,under construction,2060.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,emaar imperial gardens,sector 102,1.98,9900.0,3.0,3.0,3,9  ,relativelt new,2222.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,dlf belvedere towers,dlf phase 2,3.7,17619.0,4.0,4.0,3,18  ,old property,2333.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,m3m crown,sector 111,4.67,17000.0,4.0,4.0,3,8  ,under construction,3056.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,godrej,sector 79,1.29,8206.0,2.0,2.0,3,4  ,new Property,1423.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,central park resorts,sector 48,3.65,15240.0,3.0,3.0,3,9  ,relativelt new,2395.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,sukhshanti apartment,sector 56,1.7,7727.0,3.0,3.0,3,4  ,moderately old,2200.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,m3m golfestate,sector 65,6.15,15998.0,3.0,5.0,3,1  ,relativelt new,4271.0,0.0,1.0,0.0,0.0,0.0,1.0
flat,bestech park view residency,palam vihar,1.4,7865.0,3.0,3.0,3,6  ,old property,1611.0,0.0,0.0,0.0,0.0,0.0,1.0
flat,ss almeria,sector 84,1.48,7400.0,3.0,3.0,2,1  ,new Property,1624.0,0.0,1.0,1.0,0.0,0.0,0.0
flat,ireo victory valley,sector 67,3.49,13000.0,3.0,3.0,3,19  ,relativelt new,2724.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,emaar digihomes,sector 62,2.15,14257.0,2.0,2.0,3,31  ,under construction,1676.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,dlf carlton estate,dlf phase 5,2.0,14214.0,3.0,3.0,2,5  ,moderately old,1273.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,signature global park,sohna,0.54,7248.0,2.0,1.0,3,1  ,new Property,828.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,railway officers rpf society,sector 9a,1.25,6921.0,4.0,3.0,3,1  ,old property,2007.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,godrej air,sector 85,1.05,10603.0,2.0,2.0,1,15  ,under construction,97.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,emaar mgf palm hills,sector 77,1.25,8620.0,3.0,4.0,3,1  ,relativelt new,1611.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,maruti vihar,sector 28,1.0,9090.0,1.0,1.0,1,1  ,old property,995.0,1.0,0.0,0.0,1.0,0.0,0.0
flat,vasant appartments,sector 14,1.7,7391.0,5.0,5.0,2,2  ,old property,2556.0,1.0,0.0,1.0,1.0,0.0,1.0
flat,ansal heights 86,sector 86,1.3,4666.0,4.0,6.0,2,11  ,new Property,2521.0,0.0,1.0,0.0,0.0,1.0,2.0
flat,shapoorji pallonji joyville gurugram,sector 102,2.12,16960.0,3.0,3.0,3,9  ,relativelt new,1852.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,the close north,nirvana country,3.0,11516.0,3.0,3.0,3,14  ,old property,2357.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,emaar gurgaon greens,sector 102,1.35,8181.0,3.0,3.0,3,5  ,relativelt new,1315.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,landmark the residency,sector 103,0.9,6666.0,2.0,2.0,2,1  ,relativelt new,1222.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,emaar imperial gardens,sector 102,1.98,9900.0,3.0,3.0,3,9  ,relativelt new,2222.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,dlf belvedere towers,dlf phase 2,3.7,17619.0,4.0,4.0,3,18  ,old property,2333.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,godrej,sector 79,1.29,8206.0,2.0,2.0,3,4  ,new Property,1423.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,tulip monsella,sector 53,5.6,19363.0,3.0,3.0,3,1  ,under construction,2617.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,sare crescent parc royal greens phase 1,sector 92,1.25,5832.0,4.0,4.0,3,20  ,relativelt new,1939.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,aipl club residences,sector 70a,1.27,9777.0,2.0,2.0,3,24  ,relativelt new,1449.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,experion the heartsong,sector 108,1.36,6542.0,3.0,2.0,3,2  ,relativelt new,1343.0,1.0,1.0,0.0,0.0,0.0,0.0
flat,signature global city,sector 37d,1.0,8160.0,3.0,3.0,3,4  ,under construction,1250.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,bestech park view city,sector 48,4.25,9334.0,4.0,5.0,3,14  ,moderately old,4120.0,1.0,0.0,0.0,0.0,0.0,0.0
flat,emaar palm gardens,sector 83,1.8,9473.0,3.0,3.0,3,9  ,relativelt new,1719.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,chd avenue,sector 71,1.25,6597.0,3.0,4.0,2,14  ,relativelt new,1577.0,1.0,1.0,0.0,1.0,1.0,1.0
flat,mvn athens,sohna,0.27,5897.0,2.0,2.0,1,4  ,relativelt new,509.0,0.0,0.0,0.0,0.0,1.0,0.0
flat,mahindra luminare,sector 59,5.5,18181.0,3.0,3.0,1,26  ,under construction,2738.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,raheja navodaya,sector 92,0.85,4271.0,3.0,3.0,3,2  ,relativelt new,1801.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,godrej nature plus,sector-33 sohna,1.07,7725.0,2.0,2.0,2,14  ,under construction,1253.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,m3m urbana,sector 67,0.95,10895.0,1.0,1.0,1,17  ,relativelt new,826.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,experion the heartsong,sector 108,0.87,11845.0,2.0,3.0,3,2  ,relativelt new,978.23,0.0,1.0,0.0,0.0,0.0,0.0
flat,sobha city,sector 108,4.1,23401.0,4.0,5.0,3,25  ,new Property,2343.0,1.0,1.0,0.0,0.0,0.0,1.0
flat,godrej nature plus,sector-33 sohna,1.27,9182.0,2.0,2.0,3,9  ,under construction,1252.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,smart world orchard,sector 61,1.47,12782.0,2.0,2.0,2,4  ,under construction,1278.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,emaar mgf the palm drive,sector 66,3.45,15681.0,3.0,4.0,3,6  ,relativelt new,2000.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,bestech park view residency,palam vihar,1.18,7539.0,2.0,2.0,3,5  ,old property,1416.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,bestech park view residency,palam vihar,1.55,8072.0,3.0,4.0,3,4  ,old property,1738.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,m3m merlin,sector 67,3.39,14376.0,3.0,4.0,3,14  ,relativelt new,2100.0,0.0,1.0,0.0,0.0,0.0,0.0
flat,dlf the skycourt,sector 86,1.54,9221.0,3.0,3.0,3,15  ,relativelt new,1780.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,emaar gurgaon greens,sector 102,1.42,8606.0,3.0,3.0,3,7  ,relativelt new,1315.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,afnhb jalvayu vihar,sector 30,1.3,10000.0,3.0,3.0,2,2  ,old property,1401.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,dlf regency park,dlf phase 4,2.25,14516.0,3.0,3.0,2,16  ,old property,1700.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,ireo victory valley,sector 67,3.5,14583.0,3.0,4.0,3,24  ,relativelt new,2490.0,0.0,1.0,0.0,1.0,0.0,0.0
flat,ambience creacions,sector 22,4.8,19200.0,4.0,6.0,3,10  ,new Property,2778.0,0.0,1.0,0.0,1.0,0.0,1.0
flat,signature global city 92,sector 92,0.78,8047.0,2.0,2.0,2,2  ,new Property,1083.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,the khushboo cooperative housing society ltd,sector 9a,0.88,4888.0,3.0,3.0,2,2  ,old property,1438.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,adani m2k oyster grande,sector 102,2.6,10007.0,3.0,3.0,3,2  ,relativelt new,2351.0,1.0,1.0,1.0,0.0,0.0,2.0
flat,dlf belvedere towers,dlf phase 2,3.4,13765.0,4.0,4.0,3,1  ,old property,2744.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,sobha city,sector 108,2.9,14478.0,3.0,4.0,2,8  ,new Property,2003.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,raheja vedaanta,sector 108,0.7,4651.0,2.0,2.0,2,12  ,moderately old,1362.0,0.0,0.0,0.0,0.0,0.0,2.0
flat,dlf the skycourt,sector 86,1.5,9740.0,3.0,3.0,3,18  ,relativelt new,1780.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,suncity vatsal valley,gwal pahari,1.28,9552.0,3.0,3.0,3,1  ,relativelt new,1489.0,0.0,0.0,0.0,0.0,0.0,0.0
flat,m3m capital,sector 113,2.51,14800.0,3.0,3.0,3,2  ,under construction,1696.0,1.0,0.0,0.0,0.0,0.0,2.0
flat,dlf city plots phase 3,dlf phase 3,6.5,18571.0,4.0,5.0,3,3  ,new Property,3889.0,0.0,1.0,0.0,0.0,0.0,1.0
flat,unitech heritage city,heritage city,3.63,14500.0,3.0,3.0,1,11  ,old property,2778.0,0.0,1.0,1.0,0.0,0.0,2.0
flat,bestech altura,sector 79,1.85,8604.0,3.0,3.0,3,7  ,new Property,1650.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,indiabulls centrum park,sector 103,2.45,8521.0,4.0,6.0,3,5  ,relativelt new,2602.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,orris aster court premier,sector 85,1.38,6509.0,3.0,4.0,2,6  ,relativelt new,1616.0,0.0,1.0,0.0,0.0,0.0,2.0
flat,paras quartier,gwal pahari,5.9,11028.0,4.0,4.0,3,19  ,new Property,4842.0,1.0,1.0,1.0,1.0,0.0,0.0
flat,mapsko casa bella,sector 82,3.0,6134.0,4.0,6.0,3,25  ,relativelt new,4425.0,0.0,1.0,0.0,1.0,0.0,0.0
flat,samadhan shri kamal cghs,sector 1,2.01,11426.0,4.0,4.0,3,10  ,moderately old,1956.0,0.0,0.0,0.0,0.0,0.0,1.0
